"disease","country","mean_value","lower_95","upper_95","median_value"
"COVID-19","XK",0,0,0,0
"HPV","XK",1519.161535,1252.776734,1783.822231,1525.610725
"HepB","XK",67.956787,54.492664,84.099829,67.380056
"Hib","XK",38.58724,27.325914,53.625301,37.48922
"Measles","XK",331.135282,259.064879,389.365765,332.615854
"PCV","XK",18.001337,11.180114,25.605895,17.885031
"Rota","XK",0.64261,-0.639807,2.009689,0.652385
"Rubella","XK",7.845929,-3.779252,21.410067,7.213155
